,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,experience
293,69530738,False,Analyst (Quality of Service Voice Traffic),,False,False,"{'id': '2758', 'name': 'Тбилиси', 'url': 'https://api.hh.ru/areas/2758'}","{'from': 1500, 'to': None, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-09-18T13:28:02+0300,2022-09-18T13:28:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69530738,,https://api.hh.ru/vacancies/69530738?host=hh.ru,https://api.hh.ru/vacancies/69530738/adv_response?host=hh.ru,https://hh.ru/vacancy/69530738,[],"{'id': '616', 'name': 'Lanck Telecom', 'url': 'https://api.hh.ru/employers/616', 'alternate_url': 'https://hh.ru/employer/616', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2151939.jpeg', '90': 'https://hhcdn.ru/employer-logo/2151938.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/427467.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=616', 'trusted': True}","{'requirement': 'You have experience in telecommunications (mobile, IP-telephony, Internet telecommunication technologies, working with telecom operators, roaming). Higher technical education. ', 'responsibility': 'Develop the region in terms of traffic volumes, new streams, vendors, costs. Managing processes between sales and <highlighttext>engineering</highlighttext> related to...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
294,69500307,False,Middle/Senior C++ Developer,,False,False,"{'id': '236', 'name': 'Кипр', 'url': 'https://api.hh.ru/areas/236'}","{'from': 5000, 'to': None, 'currency': 'EUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-09-20T18:04:31+0300,2022-09-20T18:04:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69500307,,https://api.hh.ru/vacancies/69500307?host=hh.ru,https://api.hh.ru/vacancies/69500307/adv_response?host=hh.ru,https://hh.ru/vacancy/69500307,[],"{'id': '3455245', 'name': 'Alber Blanc', 'url': 'https://api.hh.ru/employers/3455245', 'alternate_url': 'https://hh.ru/employer/3455245', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3080261.jpeg', '90': 'https://hhcdn.ru/employer-logo/3080260.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/659782.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3455245', 'trusted': True}","{'requirement': 'Have working experience with exchanges protocols for order routing and market <highlighttext>data</highlighttext>. Wrote ultra-low latency applications in the past. ', 'responsibility': 'Can read documentation of exchange protocol, develop application realises this protocol and handle emergency cases like connection drops, server unavailable...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,between1And3
295,39734082,False,Data Operations Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Большая Татарская улица', 'building': '11а', 'description': None, 'lat': 55.741115, 'lng': 37.633841, 'raw': 'Москва, Большая Татарская улица, 11а', 'metro': {'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}, 'metro_stations': [{'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}, {'station_name': 'Третьяковская', 'line_name': 'Калужско-Рижская', 'station_id': '6.90', 'line_id': '6', 'lat': 55.74073, 'lng': 37.625624}, {'station_name': 'Третьяковская', 'line_name': 'Калининская', 'station_id': '8.91', 'line_id': '8', 'lat': 55.741125, 'lng': 37.626142}], 'id': '442256'}",,,2022-09-20T12:56:02+0300,2022-09-20T12:56:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39734082,,https://api.hh.ru/vacancies/39734082?host=hh.ru,https://api.hh.ru/vacancies/39734082/adv_response?host=hh.ru,https://hh.ru/vacancy/39734082,[],"{'id': '1654251', 'name': 'Национальная система платежных карт', 'url': 'https://api.hh.ru/employers/1654251', 'alternate_url': 'https://hh.ru/employer/1654251', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/724983.png', '90': 'https://hhcdn.ru/employer-logo/3341020.png', '240': 'https://hhcdn.ru/employer-logo/3341021.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1654251', 'trusted': True}","{'requirement': 'Знание компонентов экосистемы Hadoop ( Zookeeper, HDFS, Yarn, Spark, Hive, Impala, Hbase). Опыт работы с Cloudera CDH приветствуется. Понимание принципов работы...', 'responsibility': 'Участвовать в создании масштабируемых высоконагруженных сервисов, обеспечивающих бизнес НСПК. Участвовать в проектировании систем и процессов, обеспечивающих автоматизацию разработки, тестирования и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
296,69988516,False,"Автор / Преподаватель курса ""Data Scientist"" (Онлайн)",,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': '8-я линия Васильевского острова', 'building': '25', 'description': None, 'lat': 59.939694, 'lng': 30.28016, 'raw': 'Санкт-Петербург, 8-я линия Васильевского острова, 25', 'metro': None, 'metro_stations': [], 'id': '5645732'}",,,2022-09-19T17:46:13+0300,2022-09-19T17:46:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69988516,,https://api.hh.ru/vacancies/69988516?host=hh.ru,https://api.hh.ru/vacancies/69988516/adv_response?host=hh.ru,https://hh.ru/vacancy/69988516,[],"{'id': '1473353', 'name': 'Level UP', 'url': 'https://api.hh.ru/employers/1473353', 'alternate_url': 'https://hh.ru/employer/1473353', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1020677.png', '240': 'https://hhcdn.ru/employer-logo/1020678.png', 'original': 'https://hhcdn.ru/employer-logo-original/21564.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1473353', 'trusted': True}","{'requirement': 'Опыт в на позиции <highlighttext>Data</highlighttext> Scientist | ML <highlighttext>Engineer</highlighttext> | <highlighttext>Data</highlighttext> <highlighttext>Engineer</highlighttext> от 2-х лет. Опыт менторства или обучения джунов (как...', 'responsibility': 'Поддержание актуальности программы курса. Проведение вебинаров (по 2,5 часа, 1 раз в неделю). Проверка и разборы домашних заданий. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,between1And3
297,70047110,False,"Data Engineer Middle+/Senior, Remote",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-20T16:52:31+0300,2022-09-20T16:52:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70047110,,https://api.hh.ru/vacancies/70047110?host=hh.ru,https://api.hh.ru/vacancies/70047110/adv_response?host=hh.ru,https://hh.ru/vacancy/70047110,[],"{'id': '56119', 'name': 'Новео', 'url': 'https://api.hh.ru/employers/56119', 'alternate_url': 'https://hh.ru/employer/56119', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/948026.jpg', '240': 'https://hhcdn.ru/employer-logo/4232641.jpeg', '90': 'https://hhcdn.ru/employer-logo/4232640.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=56119', 'trusted': True}","{'requirement': 'Хорошее понимание дисциплин: статистика, информатика, <highlighttext>инженерия</highlighttext>, прикладная математика или любые другие смежные дисциплины. Опыт работы от 1,5 лет с...', 'responsibility': 'Сбор и формализация потребностей пользователей в анализе. Подготавливать, использовать и исследовать все источники данных в хранилище данных. Контролировать качества данных. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
298,69647344,False,Network Engineer,,False,False,"{'id': '203', 'name': 'Вьетнам', 'url': 'https://api.hh.ru/areas/203'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-18T09:37:11+0300,2022-09-18T09:37:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69647344,,https://api.hh.ru/vacancies/69647344?host=hh.ru,https://api.hh.ru/vacancies/69647344/adv_response?host=hh.ru,https://hh.ru/vacancy/69647344,[],"{'id': '1975775', 'name': 'Servers.com', 'url': 'https://api.hh.ru/employers/1975775', 'alternate_url': 'https://hh.ru/employer/1975775', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/4079764.jpeg', '90': 'https://hhcdn.ru/employer-logo/4079763.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/909769.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1975775', 'trusted': True}","{'requirement': 'Proficiency in LAN/WAN principles. Strong understanding of network protocols, services, and their functions: Basic knowledge of ОС FreeBSD/CentOS...', 'responsibility': 'Providing network equipment administration at multiple <highlighttext>data</highlighttext> centers. Performing the routine and emergency maintenance works on network equipment. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
299,69467689,False,Devops Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Ленинский проспект', 'building': '160', 'description': None, 'lat': 59.852384, 'lng': 30.301055, 'raw': 'Санкт-Петербург, Ленинский проспект, 160', 'metro': {'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}, 'metro_stations': [{'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}], 'id': '1456550'}",,,2022-09-20T09:45:25+0300,2022-09-20T09:45:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69467689,,https://api.hh.ru/vacancies/69467689?host=hh.ru,https://api.hh.ru/vacancies/69467689/adv_response?host=hh.ru,https://hh.ru/vacancy/69467689,[],"{'id': '2101345', 'name': 'Smart Design', 'url': 'https://api.hh.ru/employers/2101345', 'alternate_url': 'https://hh.ru/employer/2101345', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1651863.png', 'original': 'https://hhcdn.ru/employer-logo-original/302372.png', '90': 'https://hhcdn.ru/employer-logo/1651862.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2101345', 'trusted': True}","{'requirement': 'Владение системами контейнеризации и оркестрации - Docker, Kubernetes, Helm. Умение настраивать устойчивые масштабируемые кластера MongoDB, Postgres, Elasticsearch. Опыт работы с облачными...', 'responsibility': 'Поддержка и развитие DevOps инфраструктуры проекта. Выпуск релизов, интеграция решения на окружениях заказчика. Выработка и реализация стратегии качества и обеспечения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
300,69729008,False,ETL разработчик Hadoop (Решения для моделирования),,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-19T13:23:57+0300,2022-09-19T13:23:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69729008,,https://api.hh.ru/vacancies/69729008?host=hh.ru,https://api.hh.ru/vacancies/69729008/adv_response?host=hh.ru,https://hh.ru/vacancy/69729008,[],"{'id': '4649269', 'name': 'Иннотех, Группа компаний', 'url': 'https://api.hh.ru/employers/4649269', 'alternate_url': 'https://hh.ru/employer/4649269', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621227.png', '240': 'https://hhcdn.ru/employer-logo/3621228.png', 'original': 'https://hhcdn.ru/employer-logo-original/795085.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4649269', 'trusted': True}","{'requirement': 'Знание Apache Kafka. Знание Docker. Опыт решения ETL/<highlighttext>data</highlighttext> <highlighttext>engineering</highlighttext> задач. Как преимущество: Знание Java. Приветствуется опыт работы с REST...', 'responsibility': 'Реализацией интеграций в гетерогенной среде с помощью Python/Spark. ETL. Применением моделей в Openshift. Работа с Airflow, написание кастомных операторов...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,between1And3
301,69389032,False,Data Scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': '2-я Советская улица', 'building': '27/2', 'description': None, 'lat': 59.930219, 'lng': 30.372246, 'raw': 'Санкт-Петербург, 2-я Советская улица, 27/2', 'metro': None, 'metro_stations': [], 'id': '818693'}",,,2022-09-19T12:06:55+0300,2022-09-19T12:06:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69389032,,https://api.hh.ru/vacancies/69389032?host=hh.ru,https://api.hh.ru/vacancies/69389032/adv_response?host=hh.ru,https://hh.ru/vacancy/69389032,[],"{'id': '1413074', 'name': 'Техностар', 'url': 'https://api.hh.ru/employers/1413074', 'alternate_url': 'https://hh.ru/employer/1413074', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/781939.png', '240': 'https://hhcdn.ru/employer-logo/3568648.png', '90': 'https://hhcdn.ru/employer-logo/3568647.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1413074', 'trusted': True}","{'requirement': 'Программирование: Python (уверенный, опытный). Фреймворки и библиотеки для Машинного Обучения и Компьютерного Зрения (PyTorch, TensorFlow, Scikit-Learn, OpenCV, …). ', 'responsibility': 'Оптимизация Нейронных Сетей для встроенных устройств по памяти и быстродействию. Активная коммуникация с <highlighttext>инженерами</highlighttext> своего проекта и из других команд.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
302,69647186,False,Technical Support Engineer,,False,False,"{'id': '203', 'name': 'Вьетнам', 'url': 'https://api.hh.ru/areas/203'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-18T09:34:00+0300,2022-09-18T09:34:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69647186,,https://api.hh.ru/vacancies/69647186?host=hh.ru,https://api.hh.ru/vacancies/69647186/adv_response?host=hh.ru,https://hh.ru/vacancy/69647186,[],"{'id': '1975775', 'name': 'Servers.com', 'url': 'https://api.hh.ru/employers/1975775', 'alternate_url': 'https://hh.ru/employer/1975775', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/4079764.jpeg', '90': 'https://hhcdn.ru/employer-logo/4079763.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/909769.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1975775', 'trusted': True}","{'requirement': 'Your English is sufficient for e-mail correspondence. You are attentive to details, able to search and analyze information. ', 'responsibility': 'System administration of servers from anywhere in the world. Diagnose hardware, software and network server issues. Work with hardware monitoring. '}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,between1And3
303,69991419,False,"Инженер devops (Hadoop, хранение и обработка данных)","{'id': 'ozonru-2180-dev', 'name': 'Ozon Информационные технологии'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '10', 'description': None, 'lat': 55.7472329566, 'lng': 37.5365582907, 'raw': 'Москва, Пресненская набережная, 10', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Международная', 'line_name': 'Филевская', 'station_id': '4.179', 'line_id': '4', 'lat': 55.748324, 'lng': 37.533282}], 'id': '1522426'}",,,2022-09-19T18:54:26+0300,2022-09-19T18:54:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69991419,,https://api.hh.ru/vacancies/69991419?host=hh.ru,https://api.hh.ru/vacancies/69991419/adv_response?host=hh.ru,https://hh.ru/vacancy/69991419,[],"{'id': '2180', 'name': 'Ozon', 'url': 'https://api.hh.ru/employers/2180', 'alternate_url': 'https://hh.ru/employer/2180', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3391429.png', '240': 'https://hhcdn.ru/employer-logo/3391430.png', 'original': 'https://hhcdn.ru/employer-logo-original/737613.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2180', 'trusted': True}","{'requirement': 'Большой опыт эксплуатации/развития/построения кластеров на технологиях из стека Apache Hadoop. Понимание концепции хранилищ данных и ETL-процессов. ', 'responsibility': 'Обеспечивать устойчивость инфраструктуры к отказам и катастрофам (HA & DR). Сотрудничать с командой <highlighttext>инженеров</highlighttext> <highlighttext>Data</highlighttext> Science (как последняя линия поддержки, ""никто...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
304,69958784,False,Инженер SQL (Big Data),"{'id': 'mts-3776-it', 'name': '«МТС», IT'}",False,False,"{'id': '75', 'name': 'Псков', 'url': 'https://api.hh.ru/areas/75'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Псков', 'street': 'исторический район Завеличье, улица Киселёва', 'building': '16', 'description': None, 'lat': 57.817021, 'lng': 28.313721, 'raw': 'Псков, исторический район Завеличье, улица Киселёва, 16', 'metro': None, 'metro_stations': [], 'id': '1973269'}",,,2022-09-19T11:31:56+0300,2022-09-19T11:31:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69958784,,https://api.hh.ru/vacancies/69958784?host=hh.ru,https://api.hh.ru/vacancies/69958784/adv_response?host=hh.ru,https://hh.ru/vacancy/69958784,[],"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3096661.jpeg', '90': 'https://hhcdn.ru/employer-logo/3096660.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/663882.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'trusted': True}","{'requirement': 'Опыт работы с высоконагруженными СУБД (Oracle) не менее 1 года. Опыт работы с системами отчетности. Опыт разработки ПО. ', 'responsibility': 'Анализировать полноту и корректность требований в поступающих заявках на отчетность. Принимать решения о доработке единого хранилища фиксированного бизнеса для реализации...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,between1And3
305,68352725,False,Инженер по машинному обучению (Продуктовая безопасность),"{'id': 'mailru-15478-od', 'name': 'VK, Одноклассники'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-19T13:07:35+0300,2022-09-19T13:07:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68352725,,https://api.hh.ru/vacancies/68352725?host=hh.ru,https://api.hh.ru/vacancies/68352725/adv_response?host=hh.ru,https://hh.ru/vacancy/68352725,[],"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Обладаешь уверенными навыками программирования на Python и хотя бы в одном статически типизированном языке. Имеешь опыт с DL библиотеками (Pytorch...', 'responsibility': 'Определение объектов на фотографии (предметы одежды, окружение). Задачи OCR. Составление моделей сегментирования данных и методик обнаружения случаев мошенничества. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
306,69617198,False,Business analyst (remote),,False,False,"{'id': '74', 'name': 'Польша', 'url': 'https://api.hh.ru/areas/74'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-20T12:46:00+0300,2022-09-20T12:46:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69617198,,https://api.hh.ru/vacancies/69617198?host=hh.ru,https://api.hh.ru/vacancies/69617198/adv_response?host=hh.ru,https://hh.ru/vacancy/69617198,[],"{'id': '642001', 'name': 'Velvetech, LLC', 'url': 'https://api.hh.ru/employers/642001', 'alternate_url': 'https://hh.ru/employer/642001', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/798895.jpg', '90': 'https://hhcdn.ru/employer-logo/3636467.jpeg', '240': 'https://hhcdn.ru/employer-logo/3636468.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=642001', 'trusted': True}","{'requirement': 'English level: Upper-Intermediate or Advanced (preferable to have a certificate). Bachelor’s or Master’s degree. 1-3 years...', 'responsibility': 'Evaluating solutions: creating test plans, preparing test <highlighttext>data</highlighttext>, use cases description. Managing communication between the client and the development team...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,between1And3
307,69994509,False,Punch List Assistant (Operator),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-19T21:03:01+0300,2022-09-19T21:03:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69994509,,https://api.hh.ru/vacancies/69994509?host=hh.ru,https://api.hh.ru/vacancies/69994509/adv_response?host=hh.ru,https://hh.ru/vacancy/69994509,[],"{'id': '3459235', 'name': 'Ренейссанс Хэви Индастрис', 'url': 'https://api.hh.ru/employers/3459235', 'alternate_url': 'https://hh.ru/employer/3459235', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2630974.png', '90': 'https://hhcdn.ru/employer-logo/2630973.png', 'original': 'https://hhcdn.ru/employer-logo-original/547375.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3459235', 'trusted': True}","{'requirement': 'University degree (<highlighttext>Engineering</highlighttext>). Experience in Oil&Gas Projects (positions of Junior <highlighttext>Engineer</highlighttext>, <highlighttext>Data</highlighttext> Entry Operator). Knowledge of English is mandatory. ', 'responsibility': 'Support Punch List Coordinator. Record any new PL in the Master Punch List Record Book and Completion Software. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
308,69982078,False,DevOps Engineer,,False,False,"{'id': '1002', 'name': 'Минск', 'url': 'https://api.hh.ru/areas/1002'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Минск', 'street': 'Нарочанская улица', 'building': '11', 'description': None, 'lat': 53.93328, 'lng': 27.483633, 'raw': 'Минск, Нарочанская улица, 11', 'metro': None, 'metro_stations': [], 'id': '106073'}",,,2022-09-19T16:13:02+0300,2022-09-19T16:13:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69982078,,https://api.hh.ru/vacancies/69982078?host=hh.ru,https://api.hh.ru/vacancies/69982078/adv_response?host=hh.ru,https://hh.ru/vacancy/69982078,[],"{'id': '557176', 'name': 'Центр Разработки ПИ ЭС ЭЙ', 'url': 'https://api.hh.ru/employers/557176', 'alternate_url': 'https://hh.ru/employer/557176', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/390092.png', '90': 'https://hhcdn.ru/employer-logo/2002622.png', '240': 'https://hhcdn.ru/employer-logo/2002623.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=557176', 'trusted': True}","{'requirement': '3+ years of experience in implementing automated build, release, and deployment toolchains for web-based software. Branching and merging...', 'responsibility': 'Maintain and monitor the <highlighttext>data</highlighttext> operations and <highlighttext>data</highlighttext> integrity/backup across multiple platforms. Providing recommendations of hardware and software environment...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
309,68352726,False,Инженер по машинному обучению (Продуктовая безопасность),"{'id': 'mailru-15478-od', 'name': 'VK, Одноклассники'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-19T13:07:35+0300,2022-09-19T13:07:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68352726,,https://api.hh.ru/vacancies/68352726?host=hh.ru,https://api.hh.ru/vacancies/68352726/adv_response?host=hh.ru,https://hh.ru/vacancy/68352726,[],"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Обладаешь уверенными навыками программирования на Python и хотя бы в одном статически типизированном языке. Имеешь опыт с DL библиотеками (Pytorch...', 'responsibility': 'Определение объектов на фотографии (предметы одежды, окружение). Задачи OCR. Составление моделей сегментирования данных и методик обнаружения случаев мошенничества. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
310,69111957,False,Инженер DevOps,,False,False,"{'id': '212', 'name': 'Тольятти', 'url': 'https://api.hh.ru/areas/212'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Тольятти', 'street': 'Автозаводский район, Спортивная улица', 'building': '9', 'description': None, 'lat': 53.499235, 'lng': 49.271363, 'raw': 'Тольятти, Автозаводский район, Спортивная улица, 9', 'metro': None, 'metro_stations': [], 'id': '562993'}",,,2022-09-20T07:20:42+0300,2022-09-20T07:20:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69111957,,https://api.hh.ru/vacancies/69111957?host=hh.ru,https://api.hh.ru/vacancies/69111957/adv_response?host=hh.ru,https://hh.ru/vacancy/69111957,[],"{'id': '968814', 'name': 'Квартплата 24', 'url': 'https://api.hh.ru/employers/968814', 'alternate_url': 'https://hh.ru/employer/968814', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/852092.png', 'original': 'https://hhcdn.ru/employer-logo-original/103366.png', '240': 'https://hhcdn.ru/employer-logo/852093.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=968814', 'trusted': True}","{'requirement': 'Интерес к современным технологиям. Стремление понимать бизнес клиента и предлагать эффективные решения его задач. Полную отдачу проекту, ответственность и аккуратность. ', 'responsibility': 'Биллинговые системы. Системы и технологии процессинга платежей. Системы аналитики. Системы управления базами данных (PostgreSQL, Cassandra, FoundationDB). Сервера очередей (Kafka, Apache...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,between1And3
